,text,place,uri,collector,area,lat,lon,adimakis
74514,Εβγήκαν ή σκασμέναις σαν ακρίδες,Ήπειρος,http://hdl.handle.net/20.500.11853/153142,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Εβγήκαν ή σκασμένες σαν ακρίδες
74609,Ερωτοίν την Φατιμέ πότε πιάνουν μπαϊράμι,Ήπειρος,http://hdl.handle.net/20.500.11853/256833,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Ερωτούσε τη Φατιμέ πότε πιάνουν μπυραμί
1450,Τα ήθελες κι τα ήθελα,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/228055,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671, Τα ήθελες και τα ήθελα
7659,Όντας (όταν) γηράζ' συ λύκους μασκαράς τουν σικλιών γίνιτι,Ήπειρος,http://hdl.handle.net/20.500.11853/169001,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671, Όταν γηράζεις συ λύκους μάσκαρες του σικλιώνα γεννιέται
8724,Τον ακάλεστο τον βαν' στον πάτο,Ήπειρος,http://hdl.handle.net/20.500.11853/142020,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671, Τον ακούλεστο τον βαθύ στον πάτο
75114,Τρώει τα λόγια του,Ήπειρος,http://hdl.handle.net/20.500.11853/212988,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Τρώει τα λόγια του
118746,Νίπτομαι τας χείρας,Ήπειρος,http://hdl.handle.net/20.500.11853/286472,"Χρηστοβασίλης, Χ.",Ήπειρος,37.9982534,23.7378671, Νίπτω τα χέρια
4372,Αφορμή δεν είχαμε κι' ο Θεός μας την έστειλε,Ήπειρος,http://hdl.handle.net/20.500.11853/141291,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671, Αφορμή δεν είχαμε και ο Θεός μας την έστειλε
74521,Εγώ 'μαι κ' η γαιδάρα μου και τρεία κουβέλια,Ήπειρος,http://hdl.handle.net/20.500.11853/153148,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Εγώ είμαι και η αιγάρα μου και τρία κουβέλια
1172,Άνξι πορειά,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/244738,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671, Άνξι πορεία
118721,Η σοφία νικάει σήμερα την αντρεία,Ήπειρος,http://hdl.handle.net/20.500.11853/159302,"Χρηστοβασίλης, Χ.",Ήπειρος,37.9982534,23.7378671, Η σοφία νικάει σήμερα την ανδρεία
44972,Η καλή μέρα φαίνιτ' απού του πρωΐ,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/170241,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671, Η καλή μέρα φαίνεται από το πρωί.
1505,Τρανάει ν άκρα τ,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/186355,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671, Τρανάει να άκρη του
106023,Πίστεψε τον Αλή και βάρ' τον Καραλή,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/204318,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671, Πίστεψε τον Άλη και βάρε τον Καραλή.
74496,Έφτασε εις του Θεού τ' αυτί,Ήπειρος,http://hdl.handle.net/20.500.11853/181524,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Έφταξε εις του Θεού το αυτί
8254,"Γριά γαμήσ' εγύρευε, τώρα τώρα το ήθελε",Ήπειρος,http://hdl.handle.net/20.500.11853/166985,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671," Η γρια γαμήσσε, τώρα τώρα το ήθελε"
74068,Άνθρωπος της ξαπλωσιάς και ντεμπελιάς,Ήπειρος,http://hdl.handle.net/20.500.11853/153043,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Άνθρωπος της χαλασιάς και ντεμπελιάς
74862,"Όποιος έχει τη μύγα, μυγιάζεται",Ήπειρος,http://hdl.handle.net/20.500.11853/285250,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671," Όποιος έχει τη μύγα, μυγατίζεται"
89859,Καλή μέρα χωργιά του,"Ήπειρος, Τσαμαντάς",http://hdl.handle.net/20.500.11853/195822,"Νίτσος, Νικόλαος",Ήπειρος,37.9982534,23.7378671, Καλή μέρα χορηγία του
45614,Τρέχ' η μύτ' σ' γαμβρε! Τρέχ' απού του χ'μώνα. Σι ξέρου κι απου του καλουκαίρ',"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/289353,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671, Τρέχει η μυτή σ' γαμπρή! Τρέχει από του χυμώνα. Σε ξέρεις και από του καλού καίρου
94066,Είναι η νήλα κατά ηλιού,Ήπειρος,http://hdl.handle.net/20.500.11853/286397,"Παπαγεωργίου, Σωτηρ. Π.",Ήπειρος,37.9982534,23.7378671, Είναι η νύλα κατά ηλίου
45179,Να ήταν η δ'λειά καλή δούλιυι κι ου δισπότ'ς,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/170439,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671, Να ήταν η δουλειά καλή δούλα και δεν δισπόνταν.
93933,Έχει ρούμπαλο στον κώλο,Ήπειρος,http://hdl.handle.net/20.500.11853/273644,"Παπαγεωργίου, Ιωάννης",Ήπειρος,37.9982534,23.7378671, Έχει ρόμπαλο στον κόλο.
4529,Ούδε με λύει ούδε με δένει,Ήπειρος,http://hdl.handle.net/20.500.11853/169311,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671, Δεν με λύνει δεν με δένει
74881,Όποιος πνίγεται από τά μαλλιά του πιάνεται,Ήπειρος,http://hdl.handle.net/20.500.11853/256871,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671," ""Ο ποιός πνίγεται από τά μαλλιά του πιάνεται"" becomes ""Ο ποιός πνίγεται από τά μαλλιά του πιάνεται"""
106145,Του γένομαι αγκούσα,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/157807,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671," Του γένομαι αγκούσα becomes ""Του γένομαι αγκούσα""."
74471,Ένας μήνας θρέφει τσ΄ ένδεκα κ΄ οι ένδεκα τον ένα,Ήπειρος,http://hdl.handle.net/20.500.11853/181510,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Ένας μήνας θρέφει τους ένδεκα και οι ένδεκα τον ένα
18565,Όπ' ο Γιάννης και ο Κολιός,Ήπειρος,http://hdl.handle.net/20.500.11853/165786,"Ζηκίδης, Γεώργιος Δ.",Ήπειρος,37.9982534,23.7378671, Όποι ο Γιάννης και ο Κωλέος
1295,Ηύρις διάουλουν να γιλάις,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/186400,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671, Ηύρις διαλύουν να γελάισουν
8509,Ο λύκος όταν γηράσ' γίνεται των σκυλιών μασκαράς,Ήπειρος,http://hdl.handle.net/20.500.11853/167049,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671, Ο λύκος όταν γεράσει γίνεται μάσκαρα των σκυλιών
45314,Ου καλός καλό δεν έχ',"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/205345,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671, Ου καλός καλό δεν έχω.
105689,Βάρεσε το μαχαίρι στο κόκκαλο,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/204264,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671, Βάλεσε το μαχαίρι στο κόκκαλο
111919,Έπιασαν τα προζύμια,Ήπειρος,http://hdl.handle.net/20.500.11853/256036,"Σωφρόνιος, ηγούμενος Μονής Λιγγιστάδων",Ήπειρος,37.9982534,23.7378671, Έπιασαν τα προσύμια
7729,Του ήμερου τ' αρνί βζάν' δυο μανάδες κι τ΄άγριου ούτι τθκίτ,Ήπειρος,http://hdl.handle.net/20.500.11853/141772,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671, Του ήμερου το αρνί βάζει δυο μανάδες και το άγριου όχι το κίτρι.
105780,Είναι κι αυτός μέσα μπασμένος,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/281680,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671, Είναι και αυτός μέσα μπασμένος
89908,Της καλομάννας το παιδί Σ' εννιά μήνες περβατεί,"Ήπειρος, Τσαμαντάς",http://hdl.handle.net/20.500.11853/247826,"Νίτσος, Νικόλαος",Ήπειρος,37.9982534,23.7378671, Της καλόμαννας το παιδί Σ' εννιά μήνες περπάτησε
8200,"Αν ήταν η ζήλεια ψώρα, θα κόλλαε τον κόσμον όλον",Ήπειρος,http://hdl.handle.net/20.500.11853/167098,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671," Αν ήταν η ζωή ψωριά, θα κόλλαε τον κόσμο όλον"
105891,Κρύο που τρεμ' το φιδ' ς' την τρύπα τ',"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/273577,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671, Κρύο που τρέμει το φίδι της στην τρύπα της
74553,"Είπα σου κυρά να κλάνης, μα να μη το παρακάνης",Ήπειρος,http://hdl.handle.net/20.500.11853/276428,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671," Here is the translation:

""Eίπα σου κυρά να κλάνης, μα να μη το παρακάνης"" becomes ""Είπα σου κυρά να κλάνης, μα να μη το παρακάνης""

Let me know if you need anything else!"
104410,"Ακόμα δεν τον είδαμαν, Γιάννη τον εβγάλαμεν","Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/198161,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671," Ακόμα δεν τον είδαμε, Γιάννη τον εβγάλαμε"
7628,"Κουρεύϊτι, βαδεύϊτι μι δικουχτώ ψαλίδια",Ήπειρος,http://hdl.handle.net/20.500.11853/271815,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671," Κουρεύει, βαδεύει μι δικό μου ψαλίδι"
44691,Αγαπάει ου Θιός τουγ κλέφτ' μ' αγαπάει κι του ν'κουκύρ',"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/205365,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671, Αγαπάει ο Θεός του γλέφτ' με αγαπάει και του νέου κούκλα.
111944,Ή μικρός μικρός πανδρέψου ή μικρός καλογηρέψου,Ήπειρος,http://hdl.handle.net/20.500.11853/256037,"Σωφρόνιος, ηγούμενος Μονής Λιγγιστάδων",Ήπειρος,37.9982534,23.7378671, Ή μικρός μικρός παντρέψου ή μικρός καλογερέψου
104298,Έχει ζιόγκον,Ήπειρος,http://hdl.handle.net/20.500.11853/173381,"Ρέκας, Β. Δ.",Ήπειρος,37.9982534,23.7378671, Έχει ζόγκον
7558,Άλλους τ' χάρ' κι άλλους τόνουμα,Ήπειρος,http://hdl.handle.net/20.500.11853/204640,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671, Άλλους το χαρίζω κι άλλους το νουμάζω
74759,Με πήρες 'ς το λαιμό σου,Ήπειρος,http://hdl.handle.net/20.500.11853/276438,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671, Με πήρε στο λαιμό σου
81678,Σαν τα σπίτια της Πεπέλης,"Ήπειρος, Δρόβιανη",http://hdl.handle.net/20.500.11853/256561,"Μυστακίδης, Νικόλαος Γ.",Ήπειρος,37.9982534,23.7378671, Σαν τα σπίτια της Πέπας
74136,"Αμαρτία 'μολογημένη, στό μισό συγχωρεμένη",Ήπειρος,http://hdl.handle.net/20.500.11853/153013,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671," Αμαρτία μονολογημένη, στο μισό συγχωρεμένη"
8716,Το Πάσχα να είχα να 'τρωγα κι απόπασχα φορούσα,Ήπειρος,http://hdl.handle.net/20.500.11853/255988,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671, Το Πάσχα να είχα να τρώγα και μετά το Πάσχα φορούσα
7587,Δεν ακούει ου Θιός τσκρούνες,Ήπειρος,http://hdl.handle.net/20.500.11853/169005,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671, Δεν ακούει ου Θιός τσκρούνες becomes Δεν ακούει ου Θιός τσκρούνες
8455,"Μαυρομοίρα, που 'χες άντρα ολ' επνίχτ'καν και συ έρθες",Ήπειρος,http://hdl.handle.net/20.500.11853/141915,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671," Μαυρομοίρα, που 'χες άνδρα όλοι επνίχθηκαν και συ έρθες"
7576,Απ' τν' ανεμουβρουχιά καλό είνι κι του χαλάζ',Ήπειρος,http://hdl.handle.net/20.500.11853/204648,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671, Απ' το ανεμουβρουχιά καλό είναι και του χαλάζ.
